department,course_code,course_name,credits,prerequisites,corequisites,description
STAT,307,Statistics Laboratory I,2,,/* Unparsed: stat306 */,"Implementing theory in applications. Problem based learning. Generation and analysis of case data. Modelling, computation and reporting. [0-4-0] Corequisite: STAT306"
STAT,308,Statistics Laboratory II,1,,,Continuation of STAT 307. [0-2-0]
STAT,321,Stochastic Signals and Systems,4,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""ELEC 221""), Prerequisite(type=""course"", details=""STAT 305""), Prerequisite(type=""course"", details=""STAT 305"")])",,"Stochastic behaviour of signals and systems (e.g., communication systems); discrete and continuous probability; random processes; modelling and identification of linear time-invariant systems; binary hypothesis testing and decision making. [3-0-2] Prerequisite: One of ELEC 221, STAT 305. STAT 305 may be taken concurrently, with registration assistance from the Student Programs Coordinator in the Department of Statistics. Equivalency: ELEC321"
STAT,335,Statistics in Quality Assurance,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""STAT 200""), Prerequisite(type=""course"", details=""STAT 241""), Prerequisite(type=""course"", details=""STAT 251""), Prerequisite(type=""course"", details=""BIOL 300"")])",,"Philosophy of quality improvement and total quality control. Definitions of quality. Deming's principles, Ishikawa's tools, control charts, acceptance sampling, continuous improvement, quality design. Credit cannot be obtained for both STAT 335 and WOOD 335. [3-0-1] Prerequisite: One of STAT 200, STAT 241, STAT 251, BIOL 300."
STAT,344,Sample Surveys,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""STAT 200""), Prerequisite(type=""course"", details=""STAT 241""), Prerequisite(type=""course"", details=""STAT 251""), Prerequisite(type=""course"", details=""BIOL 300""), Prerequisite(type=""course"", details=""COMM 291""), Prerequisite(type=""course"", details=""ECON 325""), Prerequisite(type=""course"", details=""ECON 327""), Prerequisite(type=""course"", details=""FRST 231""), Prerequisite(type=""course"", details=""PSYC 218""), Prerequisite(type=""course"", details=""PSYC 278""), Prerequisite(type=""course"", details=""PSYC 366"")])","Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""MATH 302""), Prerequisite(type=""course"", details=""STAT 302"")])","Planning and practice of sample surveys. Random sampling, bias and variance, unequal probability sampling, systematic, multistage and stratified sampling, ratio and regression estimators, post-stratification, establishing a frame, pretesting, pilot studies, nonresponse and additional topics. [3-0-1] Prerequisite: One of STAT 200, STAT 241, STAT 251, BIOL 300, COMM 291, ECON 325, ECON 327, FRST 231, PSYC 218, PSYC 278, PSYC 366. Corequisite: One of MATH 302, STAT 302."
STAT,398,Co-operative Work Placement I,3,/* Unparsed: registration in statistics honours or major program. this course is not eligible for credit/d/fail grading. */,,Work experience in an industrial research setting. Normally taken during Winter Session of third year. Restricted to students admitted to the Co-operative Education Program in Statistics. Prerequisite: Registration in Statistics Honours or Major Program. This course is not eligible for Credit/D/Fail grading.
STAT,399,Co-operative Work Placement II,3,"Prerequisite(type=""all_of"", children=[])",,Work experience in an industrial research setting. Normally taken during Summer Session following third year. Restricted to students admitted to the Co-operative Education Program in Statistics. Prerequisite: [STAT398] This course is not eligible for Credit/D/Fail grading.
STAT,404,Design and Analysis of Experiments,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""MATH 152""), Prerequisite(type=""course"", details=""MATH 221""), Prerequisite(type=""course"", details=""MATH 223"")])","Prerequisite(type=""course"", details=""ECON 326"")","Theory and application of analysis of variance for standard experimental designs, including blocked, nested, factorial and split plot designs. Fixed and random effects, multiple comparisons, analysis of covariance. (Consult the Credit Exclusion list within the Faculty of Science section in the Calendar). [3-0-1] Prerequisite: STAT305, one of MATH 152, MATH 221, or MATH 223. Corequisite: ECON 326 or STAT 306."
STAT,406,Methods for Statistical Learning,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""STAT 306""), Prerequisite(type=""course"", details=""CPSC 340"")])",,"Flexible, data-adaptive methods for regression and classification models; regression smoothers; penalty methods; assessing accuracy of prediction; model selection; robustness; classification and regression trees; nearest-neighbour methods; neural networks; model averaging and ensembles; computational time and visualization for large data sets. [3-0-1] Prerequisite: One of STAT 306, CPSC 340."
STAT,443,Time Series and Forecasting,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""MATH 302""), Prerequisite(type=""course"", details=""MATH 318""), Prerequisite(type=""course"", details=""STAT 302""), Prerequisite(type=""course"", details=""STAT 200""), Prerequisite(type=""course"", details=""STAT 241""), Prerequisite(type=""course"", details=""STAT 251""), Prerequisite(type=""course"", details=""STAT 300""), Prerequisite(type=""course"", details=""BIOL 300""), Prerequisite(type=""course"", details=""COMM 291""), Prerequisite(type=""course"", details=""ECON 325""), Prerequisite(type=""course"", details=""ECON 327""), Prerequisite(type=""course"", details=""FRST 231""), Prerequisite(type=""course"", details=""POLI 380""), Prerequisite(type=""course"", details=""PSYC 218""), Prerequisite(type=""course"", details=""PSYC 278""), Prerequisite(type=""course"", details=""PSYC 366"")])","Prerequisite(type=""course"", details=""STAT 305"")","Trend and seasonality, autocorrelation, stationarity, stochastic models, exponential smoothing, Holt-Winters methods, Box-Jenkins approach, frequency domain analysis. [3-0-1] Prerequisite: One of MATH 302, MATH 318, STAT 302 and one of STAT 200, STAT 241, STAT 251, STAT 300, BIOL 300, COMM 291, ECON 325, ECON 327, FRST 231, POLI 380, PSYC 218, PSYC 278, PSYC 366. Corequisite: STAT 305."
STAT,445,Introduction to Exploratory Data Analysis,3,"Prerequisite(type=""all_of"", children=[])",,"Methods for exploring and presenting the structure of data: one group of numbers, several groups, bivariate data, time series data and two-way tables. Data displays, outlier identification, transformations, resistant regression, several types of data smoothing, comparisons with standard statistical methods. [3-0-1] Prerequisite: [STAT306]"
STAT,450,Case Studies in Statistics,3,"Prerequisite(type=""all_of"", children=[])",,"Readings and projects in areas of current statistical application including environmental science, industrial statistics, official statistics, actuarial statistics, and medical statistics. [3-0-1] Prerequisite: [STAT306]"
STAT,460,Statistical Inference I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""MATH 320""), Prerequisite(type=""course"", details=""STAT 305""), Prerequisite(type=""course"", details=""MATH 152""), Prerequisite(type=""course"", details=""MATH 221""), Prerequisite(type=""course"", details=""MATH 223"")])",,"Statistical models and their properties, estimation methods, properties of point and interval estimation, likelihood, Bayesian inference. Intended for Honours students. [3-0-0] Prerequisite: All of MATH 320, STAT 305 and one of MATH 152, MATH 221, MATH 223."
STAT,461,Statistical Inference II,3,"Prerequisite(type=""all_of"", children=[])",,"Hypothesis testing and model selection in modern statistics, confidence regions, multiple testing, model comparison criteria. Intended for Honours students. [3-0-0] Prerequisite: [STAT460]"
STAT,498,Co-operative Work Placement III,3,,,Work experience in an industrial research setting. Normally taken during Summer Session following fourth year. Restricted to students admitted to the Co-operative Education Program in Statistics. This course is not eligible for Credit/D/Fail grading.
STAT,499,Co-operative Work Placement IV,3,,,Work experience in an industrial research setting. Normally taken during Term 1 of Winter Session of fifth year. Restricted to students admitted to the Co-operative Education Program in Statistics. This course is not eligible for Credit/D/Fail grading.
STAT,518,Theoretical Statistics,3,,,This course is not eligible for Credit/D/Fail grading.
STAT,550,Techniques of Statistical Consulting,3,,,This course is not eligible for Credit/D/Fail grading.
STAT,551,Statistical Consulting Practicum,3,,,This course is not eligible for Credit/D/Fail grading.
STAT,560,Statistical Theory I,3,,,Credit will not be given for both STAT 460 and STAT 560. [3-0-0] This course is not eligible for Credit/D/Fail grading.
STAT,561,Statistical Theory II,3,,,This course is not eligible for Credit/D/Fail grading.
STAT,589,M.Sc. Project,3,,,This course is not eligible for Credit/D/Fail grading.
STAT,598,Co-operative Work Placement I,3,,,Restricted to students admitted to the Co-operative M.Sc. Education Program in Statistics. This course is not eligible for Credit/D/Fail grading.
STAT,599,Co-operative Work Placement II,3,"Prerequisite(type=""course"", details=""STAT 598"")",,Restricted to students admitted to the Co-operative M.Sc. Education Program in Statistics. Prerequisite: STAT 598. This course is not eligible for Credit/D/Fail grading.
STAT,649,Doctoral Dissertation,0,,,This course is not eligible for Credit/D/Fail grading.
SWED,100,Elementary Swedish I,3,,,"Students with native or near-native proficiency in a Scandinavian language (e.g. Danish, Norwegian, Swedish) cannot participate in the elementary Swedish courses (SWED 100 and SWED 110), but are welcome to join the intermediate courses (SWED 200 and SWED 210)."
SWED,110,Elementary Swedish II,3,,,"Students with native or near-native proficiency in a Scandinavian language (e.g. Danish, Norwegian, Swedish) cannot participate in the elementary Swedish courses (SWED 100 and SWED 110), but are welcome to join the intermediate courses (SWED 200 and SWED 210)."
SWED,200,Intermediate Swedish I,3,,,
SWED,210,Intermediate Swedish II,3,,,
THFL,100,The Art of Storytelling for Stage and Screen,3,,,"Fundamental elements of the art of storytelling as approached within each of the core areas taught in the Department of Theatre and Film: Acting/Directing, Design and Production, and Film Production. Restricted to students in one of the following BFA programs: Major in Acting; Major in Film Production; Major in Theatre Design and Production"
THFL,226,Celebrity Studies,3,,,Critical analysis of global celebrity in the performing arts.
THFL,304,Production Design,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 205""), Prerequisite(type=""course"", details=""THTR 305""), Prerequisite(type=""course"", details=""FIPR 233"")])",,"The tools and processes used by set designers, art directors, and production designers in North America. Prerequisite: One of THTR 205, THTR 305, FIPR 233."
THFL,312,Expanded Visual Media,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""VISA 241""), Prerequisite(type=""course"", details=""VISA 210""), Prerequisite(type=""course"", details=""FIPR 133""), Prerequisite(type=""course"", details=""FIPR 233""), Prerequisite(type=""course"", details=""WITH 3""), Prerequisite(type=""course"", details=""VISA 312"")])",,"Pre- and/or post-production strategies, techniques, and processes for time-based media effects. Credit will only be granted for one of THFL 312 or VISA 312. Prerequisite: One of VISA 241, VISA 210, FIPR 133, FIPR 233. Or B.M.S. students with 3rd year standing. Equivalency: VISA 312."
THFL,402,Professional Portfolio Preparation for Live and Digital Performance,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 305""), Prerequisite(type=""course"", details=""THTR 306""), Prerequisite(type=""course"", details=""THTR 307""), Prerequisite(type=""course"", details=""THTR 308""), Prerequisite(type=""course"", details=""FIPR 333"")])",,"Preparation to transition into the theatre and film industry. Portfolio development, visual identity, and skills to support professional performance practices aligned with theatre and film professional associations. Restricted to students in third or fourth-year in one of the following programs: Major in Film Production; Major in Theatre Design and Production. Prerequisite: One of THTR 305, THTR 306, THTR 307, THTR 308, FIPR 333."
THTR,120,Introduction to Theatre,3,,,Theory and practice of the theatrical arts. Attendance at plays is required.
THTR,130,Introduction to Stage Acting,3,,,
THTR,210,Drama: Forms and Ideas I,3,,,"The Anatomy of Drama: Its history, aesthetic principles, performative potential."
THTR,211,Drama: Forms and Ideas II,3,,,Topics in comparative drama; drama and the other performing arts; dramaturgy.
THTR,230,Performance Study I,3,,,Study of the actor's process.
THTR,245,Play-Interpretation and Production-Analysis,3,,,Basic methods of interpreting dramatic texts and analyzing plays in performance. The plays presented on the Frederic Wood Stage will be studied in this course.
THTR,250,Technical Production,3,,,"The construction and execution of scenery, costumes, properties, lighting, and sound for the stage. Credit will be granted for only one of THTR 250 or THTR 254. Equivalency: THTR 254"
THTR,271,Beginning B.F.A. Acting I,3,/* Unparsed: at least one theatre course. */,,Open only to B.F.A. Acting students. An audition is required. Prerequisite: At least one theatre course.
THTR,272,Beginning B.F.A. Acting II,3,,,Open only to B.F.A. Acting students.
THTR,273,Beginning Voice and Movement I,3,/* Unparsed: at least one theatre course. */,,Open only to B.F.A. Acting students. An audition is required. Prerequisite: At least one theatre course.
THTR,274,Beginning Voice and Movement II,3,,,Open only to B.F.A. Acting students.
THTR,305,Scenery Design I,3,,,Principles and practice of scenery design for the performing arts.
THTR,306,Costume Design I,3,,,Principles and practice of costume design for the performing arts.
THTR,307,Lighting Design I,3,,,"The optical, distribution, and control systems used in stage lighting design."
THTR,308,Sound Design,3,,,Audio design and production.
THTR,310,Theory of Drama Performance,3,,,The basic principles of dramaturgy and theory of performance. Historical and contemporary writing on dramatic theory and criticism and their relation to theatrical practice.
THTR,311,Studies in Drama,3,,,Topics will vary from year to year.
THTR,317,Introduction to Directing,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 130""), Prerequisite(type=""course"", details=""THTR 230""), Prerequisite(type=""course"", details=""THTR 299"")])","Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 299""), Prerequisite(type=""course"", details=""THTR 399"")])","Prerequisite: One of THTR 130, THTR 230 and THTR 299. Corequisite: One of THTR 299, THTR 399."
THTR,320,History of Theatre I,3,,,Core concepts in world theatre history and the development of theatre prior to the nineteenth century.
THTR,323,History and Theory of Directing,3,,,
THTR,330,Performance Study II,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 130""), Prerequisite(type=""course"", details=""THTR 230"")])",,"Study of performance styles. Prerequisite: One of THTR 130, THTR 230."
THTR,335,Voice and Movement Study,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 130""), Prerequisite(type=""course"", details=""THTR 230"")])",,"Prerequisite: One of THTR 130, THTR 230."
THTR,339,Creating Theatre I,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""THTR 130""), Prerequisite(type=""course"", details=""THTR 230"")])",,"Study and practice of processes and forms used to create ensemble performance. Prerequisite: One of THTR 130, THTR 230."
THTR,350,Scenery Production I,3,"Prerequisite(type=""course"", details=""THTR 250"")",,"Scenery construction, rigging, and systems. Prerequisite: THTR 250."
THTR,352,Scene Painting I,3,,,"Media, techniques, and textural treatments used in scene painting."
THTR,354,Stage Management,3,,,"Principles and procedures of stage management: organizations, systems, and operations."
THTR,356,Costume Construction,3,,,Advanced assembly and specialized construction methods for producing costume for stage and screen.
THTR,371,Intermediate B.F.A. Acting I,3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 271""), Prerequisite(type=""course"", details=""THTR 272""), Prerequisite(type=""course"", details=""THTR 273""), Prerequisite(type=""course"", details=""THTR 274"")])",,"Open only to B.F.A. Acting students. Prerequisite: All of THTR 271, THTR 272, THTR 273, THTR 274."
THTR,372,Intermediate B.F.A. Acting II,3,,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 371""), Prerequisite(type=""course"", details=""THTR 373""), Prerequisite(type=""course"", details=""THTR 374"")])","Open only to B.F.A. Acting students. Corequisite: All of THTR 371, THTR 373, THTR 374."
THTR,373,"Intermediate Voice, Speech, and Movement I",3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 271""), Prerequisite(type=""course"", details=""THTR 272""), Prerequisite(type=""course"", details=""THTR 273""), Prerequisite(type=""course"", details=""THTR 274"")])",,"Open only to B.F.A. Acting students. Prerequisite: All of THTR 271, THTR 272, THTR 273, THTR 274."
THTR,374,"Intermediate Voice, Speech, and Movement II",3,,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 371""), Prerequisite(type=""course"", details=""THTR 372""), Prerequisite(type=""course"", details=""THTR 373"")])","Open only to B.F.A. Acting students. Corequisite: All of THTR 371, THTR 372, THTR 373."
THTR,405,Scenery Design II,3,"Prerequisite(type=""all_of"", children=[])",,Exploration of complex scenery design and development of design portfolio. Prerequisite: [THTR305]
THTR,406,Costume Design II,3,"Prerequisite(type=""course"", details=""THTR 306"")",,Complex problems and selected historical studies in costume design. Prerequisite: THTR 306.
THTR,407,Lighting Design II,3,"Prerequisite(type=""course"", details=""THTR 307"")",,Complex design and advanced technologies in stage lighting and scenography. Prerequisite: THTR 307.
THTR,410,Dramaturgy,3,,,"Advanced problems in dramaturgy, both in a historical and a contemporary context."
THTR,417,Directing Lab,3,"Prerequisite(type=""course"", details=""THTR 317"")",,Prerequisite: THTR 317. Permission of the instructor is required for admission to this course.
THTR,420,History of Theatre II,3,"Prerequisite(type=""course"", details=""THTR 320"")",,Key movements in world theatre history from the nineteenth century to the present. Prerequisite: THTR 320.
THTR,421,History of Theatre from 1900 to the present,3,,,The development of Western Theatre from 1900 to the present
THTR,430,Theory of Drama and Performance,6,,,The basic principles of dramaturgy and theory of performance. Historical and contemporary writing on theatrical theory and criticism and their relation to theatrical practice.
THTR,445,Majors and Honours Seminar,3,,,
THTR,449,Supervised Study and Honours Essay,6,,,
THTR,450,Scenery Production II,3,"Prerequisite(type=""all_of"", children=[])",,Technical direction; complex techniques and problems in scenery production. Prerequisite: [THTR350]
THTR,452,Scene Painting II,3,"Prerequisite(type=""all_of"", children=[])",,Study of selected scene painting styles. Prerequisite: [THTR352]
THTR,454,Production and Theatre Management,3,"Prerequisite(type=""all_of"", children=[])",,"Production and theatre management with emphasis on budgeting, publicity, scheduling, press relations, special events, legal issues, season selection, resumes and interpersonal skills. Prerequisite: [THTR354]"
THTR,456,Costume Construction II,3,"Prerequisite(type=""course"", details=""THTR 356"")",,Pattern development and cutting for costume for stage and screen using flat pattern and draping. Prerequisite: THTR 356.
THTR,471,Advanced B.F.A. Acting I,3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 371""), Prerequisite(type=""course"", details=""THTR 372""), Prerequisite(type=""course"", details=""THTR 373""), Prerequisite(type=""course"", details=""THTR 374""), Prerequisite(type=""course"", details=""THTR 391"")])",,"Open only to B.F.A. (Acting) students. Prerequisite: All of THTR 371, THTR 372, THTR 373, THTR 374, THTR 391."
THTR,472,Advanced B.F.A. Acting II,3,,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 471""), Prerequisite(type=""course"", details=""THTR 473""), Prerequisite(type=""course"", details=""THTR 474"")])","Open only to B.F.A. Acting students. Corequisite: All of THTR 471, THTR 473, THTR 474."
THTR,473,Advanced Speech and Movement I,3,"/* Unparsed: three of thtr 371, thtr 372, thtr 373, thtr 374, thtr 391. */",,"Open only to B.F.A. Acting students. Prerequisite: Three of THTR 371, THTR 372, THTR 373, THTR 374, THTR 391."
THTR,474,Advanced Speech and Movement II,3,,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""THTR 471""), Prerequisite(type=""course"", details=""THTR 472""), Prerequisite(type=""course"", details=""THTR 473"")])","Open only to B.F.A. Acting students. Corequisite: All of THTR 471, THTR 472, THTR 473."
THTR,500,Bibliography and Research Methods,3,,,This course is not eligible for Credit/D/Fail grading.
THTR,505,Scenery Design Studio I,3,,,Scenery design for theatre and other performance forms. This course is not eligible for Credit/D/Fail grading.
THTR,506,Costume Design Studio I,3,,,Costume design for theatre and other performance forms. This course is not eligible for Credit/D/Fail grading.
THTR,507,Scenery Design Studio II,3,,,"Complex scenery design for opera, dance, theatre, and other performance forms. This course is not eligible for Credit/D/Fail grading."
THTR,508,Costume Design Studio II,3,,,"Complex costume design for opera, dance, theatre, and other performance forms. This course is not eligible for Credit/D/Fail grading."
THTR,520,Direction and Production,6,,,This course is not eligible for Credit/D/Fail grading.
THTR,521,Styles in Directing,6,"Prerequisite(type=""all_of"", children=[])",,An advanced course in directing; detailed study of the major styles in the history of production. Prerequisite: [THTR520] This course is not eligible for Credit/D/Fail grading.
THTR,550,Studies in Historic Design,6,,,"Seminar in theatre scenery, costumes, and architecture of selected historical periods. Pre- or co-requisite: THTR 505 and THTR 506. This course is not eligible for Credit/D/Fail grading."
THTR,551,Lighting Design Studio 1,3,,,Lighting design for theatre and other performance forms. This course is not eligible for Credit/D/Fail grading.
THTR,555,Structural Design for the Stage I,3,,,This course is not eligible for Credit/D/Fail grading.
THTR,556,Structural Design for the Stage II,3,"Prerequisite(type=""course"", details=""THTR 555"")",,Prerequisite: THTR 555. This course is not eligible for Credit/D/Fail grading.
THTR,649,Doctoral Dissertation,0,,,This course is not eligible for Credit/D/Fail grading.
TIBT,100,Introduction to Tibetan I,3,,,"Concepts, grammar, syntax of spoken and written Tibetan for beginners. Also covers aspects of Tibetan worldview."
TIBT,101,Introduction to Tibetan II,3,,,"Focus on grammar, syntax, and structures to improve comprehension and communication skills. Also covers aspects of Tibetan worldview. Recommended pre-requisite: TIBT 100."
TIBT,300,Classical Tibetan I,3,,,"The basics of classical Tibetan grammar and vocabulary, with readings from a selection of daily prayer verses. Recommended pre-requisite: completion of TIBT 100 or TIBT 390 with a minimum grade of 60%."
TIBT,301,Classical Tibetan II,3,,,"Continuation of introductory classical Tibetan grammar and vocabulary, with selected readings to strengthen one's foundation in classical Tibetan. Recommended pre-requisite: completion of TIBT 300 with a minimum grade of 60%."
TIBT,390,Tibetan Language in a Community Context,3,,,"Beginner to conversational level Tibetan combined with experiential learning and cultural activities at local Tibetan community sites. Interactive practice with everyday phrases, grammar structure, and vocabulary with Tibetan community members."
UFOR,100,Greening the City,3,,,"Roles played by urban forestry and greenspace systems in a rapidly changing world; topics include urban ecology, urban forest conservation, urban forest management, climate change, society and human well-being, design and planning, urban/rural interface issues, and urban forest policy. [2-0-2]"
UFOR,110,Introduction to Urban Forest Design,3,,,Basic concepts of landscape design as it relates to urban forestry.
UFOR,200,Urban Forests and Well-Being,3,,,Basic relationships between urban residents' mental and physical well-being and their urban forest environment. [2-0-2]
UFOR,220,Urban Forest Inventory and Assessment,3,,,"Overview of urban forest resources: structure and composition, extent, and ecosystem services and benefits provided; introduces methods and tools for urban forest inventory, monitoring, and assessment, and how they are integrated into the planning and management of urban forests. This course is not eligible for Credit/D/Fail grading."
UFOR,231,Introductory Statistical Methods for Urban Forestry,3,,,"Basic theories and practice of statistical methods in an urban forestry context. Intended only for students in the Bachelor of Urban Forestry program. Students in the Bachelor of Science, Natural Resources should take NRES 231."
UFOR,300,Arboriculture Principles and Practice,3,/* Unparsed: pre-req or co-req: ufor 316 and third-year standing. */,,"Principles and practices of individual urban tree management with emphasis on underlying biological and ecological concepts, plant-environment interactions above and below ground and implications for establishment, evaluation, and conservation of individual trees in a variety of urban situations. [3-1-0] Prerequisite: Pre-req or co-req: UFOR 316 and Third-year standing."
UFOR,316,Trees and Shrubs in Landscape,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FRST 200""), Prerequisite(type=""course"", details=""NRES 200"")])","Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""UFOR 316""), Prerequisite(type=""course"", details=""UFOR 300"")])","Identification and suitability of woody plants used in the urban environment, with a focus on biological characteristics for plant identification, criteria for species selection, and other considerations for urban woody plant cultivation. Prerequisite: One of FRST 200, NRES 200. Corequisite: All of UFOR 316, UFOR 300."
UFOR,330,Environmental Justice and Urban Green Equity,3,/* Unparsed: third-year standing. */,,"Theory, concepts and applications of urban green equity and urban environmental justice with particular focus on implications for urban forest policy, planning, management, and design. [3-0-1] Prerequisite: Third-year standing."
UFOR,400,Urban Forestry Field School,3,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""UFOR 300""), Prerequisite(type=""course"", details=""UFOR 316"")])",,"Development of field skills, professional judgment, critical reflection, and integration of theory, practice, and policy. Offered at Malcolm Knapp Research Forest over a 7-day period in April. Prerequisite: All of UFOR 300, UFOR 316. And third year standing in the B.U.F. program. This course is not eligible for Credit/D/Fail grading."
UFOR,401,Integrated Urban Forestry Capstone Studio,9,"Prerequisite(type=""all_of"", children=[Prerequisite(type=""course"", details=""UFOR 300""), Prerequisite(type=""course"", details=""UFOR 400"")])",,"Integration of biophysical and socio-economic components of urban greenspace management and planning through within a collaborative holistic group project linked to a real-world urban forestry situation. [3-6-0] Prerequisite: All of UFOR 300, UFOR 400. And fourth year standing in the B.U.F. program. This course is not eligible for Credit/D/Fail grading."
UFOR,402,"Urban Forestry Administration, Policy and Law",3,"Prerequisite(type=""course"", details=""UFOR 300"")",,"The administrative, legal, policy, and business environments for urban forestry governance, management, and planning. [3-1-0] Prerequisite: UFOR 300. And third year standing."
UFOR,403,Ecological Restoration,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FRST 201""), Prerequisite(type=""course"", details=""NRES 201""), Prerequisite(type=""course"", details=""BIOL 230"")])",,"Perspectives and practices of ecological restoration in diverse ecosystems worldwide. Prerequisite: One of FRST 201, NRES 201, BIOL 230. And third-year standing. Equivalency: APBI423 This course is not eligible for Credit/D/Fail grading."
UFOR,415,Plant Design,3,,,An introduction to the design of enhanced environments through the use of plants.
UFOR,420,Ecology of Urban Green Infrastructure,3,/* Unparsed: fourth-year standing. equivalency: ufor 520 */,,"The nature and dynamics of urban ecosystems with emphasis on urban forests and greenspaces. The role of green infrastructure in urban sustainability with particular focus on the ecological impact of urban forest management, design, and policy decisions. Credit may be granted for only one of UFOR 420 or UFOR 520. [3-0-1] Prerequisite: Fourth-year standing. Equivalency: UFOR 520"
UFOR,444,Green Network Planning,3,,,Theory and methods of long-range green space planning for urban areas.
UFOR,495,Biodiversity in Urban Areas,3,"Prerequisite(type=""one_of"", children=[Prerequisite(type=""course"", details=""FRST 201""), Prerequisite(type=""course"", details=""NRES 201""), Prerequisite(type=""course"", details=""BIOL 230"")])",,"Urban centres can be designed and managed to contribute to biodiversity conservation commitments. Topics include designing human-dominated landscapes to promote biodiversity, the tools required, assessing outcomes, and the benefits and negatives of nature in the city. Prerequisite: One of FRST 201, NRES 201, BIOL 230. or permission of the instructor."
UFOR,500,Developing Green and Resilient Cities - The Urban Forestry Approach,3,,,Online course on the importance of urban green space and urban trees for cities. This course is not eligible for Credit/D/Fail grading.
UFOR,512,Urban Forest Governance,3,,,Governance theory and ways of applying a governance perspective to strategic decision-making in urban forestry. This course is not eligible for Credit/D/Fail grading.
UFOR,520,Ecology of Urban Green Infrastructure,3,,,"The nature and dynamics of urban ecosystems with emphasis on urban forests and greenspaces. The role of green infrastructure in urban sustainability with particular focus on the ecological impact of urban forest management, design, and policy decisions. Credit may be granted for only one of UFOR 420 or UFOR 520. [3-0-1] This course is not eligible for Credit/D/Fail grading."
UFOR,521,Advances in Arboriculture and Urban Ecology,3,,,"Overview of the field and current state-of-art of arboriculture, with emphasis on current research and good practices. This course is not eligible for Credit/D/Fail grading."
UFOR,522,Urban Forest Resources and Benefits Assessment,3,"Prerequisite(type=""course"", details=""UFOR 511"")",,Overview of the state of the art assessment of urban forest resources and their benefits Prerequisite: UFOR 511. This course is not eligible for Credit/D/Fail grading.
UFOR,531,Master of Urban Forestry Leadership Capstone Course,6,"Prerequisite(type=""course"", details=""FCOR 599"")",,Application of urban forestry concepts and skills in a project-based learning experience. Prerequisite: FCOR 599. This course is not eligible for Credit/D/Fail grading.
UKRN,125,Basic Ukrainian,6,,,
UKRN,225,Advanced Ukrainian,6,,,Recommended pre-requisite: UKRN 125.
URST,200,Cities,3,,,An interdisciplinary introduction to the city in the context of contemporary globalization. Analysis of urban patterns and processes from the theoretical perspectives of various disciplines and methodologies. Equivalency: GEOG250
URST,352,Urbanization in the Global South,3,,,"The role of cities in development and global capital circulation, and urban politics with emphasis on regions in Latin America, Africa, and Asia. Credit will be granted for only one of GEOG 352 or URST 352. Equivalency: GEOG 352"
URST,400,Seminar in Urban Studies,3,,,A seminar for senior students who wish to explore some common topics of importance to urban studies from the viewpoints of several disciplines. Restricted to students with fourth-year standing or higher.
URST,450,Urban Research,3,,,"Historical, legal, and quantitative analysis of urban research. Emphasis on spatial, racial, and political dynamics of urban inequality. Credit will be granted for only one of URST 450 or GEOG 450. Restricted to students with fourth-year standing or higher. Equivalency: GEOG 450."
